-1.0,1.0,1.45913e-152,2.43723e-152
0.0,1.0,0.589049,-0.678098
0.537607,1.0,0.537607,-0.656385
0.589049,1.0,0.622877,-0.685082
0.622877,1.0,0.633315,-0.685963
0.633315,1.0,0.638931,-0.686178
0.638931,1.0,0.640972,-0.68621
0.640972,1.0,0.641949,-0.686217
0.641949,1.0,0.642335,-0.686218
0.642335,1.0,0.64251,-0.686218
0.64251,1.0,0.642581,-0.686218
0.642581,1.0,0.642613,-0.686218
0.642613,1.0,0.642626,-0.686218
